id1,id2,mu,sigma,alpha1,beta1,pi1,alpha2,beta2,pi2,age1,age2,species1,species2,sex1,sex2,zoo,dist,cv,delta,u
32,38,126.11604374688122,38.00215390701693,14.227685750913723,10.131085517751504,0.0802350710116739,20.67382167775956,5.642147119364619,0.1250526998297425,adult,subadult,Elenantilope,Elenantilope,female,female,16.0,1.0,0.301326879419786,,
177,190,105.33790042374316,39.02145370249681,12.45363030249282,16.644959205116745,0.7274219046872772,3.629613829607843,2.728833074709877,0.1302978838064991,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.370440777208631,,
188,189,108.65390939821908,37.54969599642913,3.595606005456742,4.305458976644927,5.421844284014474e-09,6.019199719135388,3.399391509678641,0.0807676002558733,subadult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3455899212867586,,
172,189,108.51105948611404,45.031705092052334,5.977035607064556,3.705021085612475,1.1920928955101336e-09,5.366725207705804,3.0045543625057296,0.0347446502260648,adult,subadult,Steppenzebra,Steppenzebra,female,female,2.0,1.0,0.4149964557097976,,
80,83,135.64190447646877,61.02339123052779,20.902655679441857,5.108793017960807,0.1271498950007888,6.2332311272836725,2.0524280300683744,3.003411643843438e-07,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.4498859807819505,,
180,189,91.25960236343678,35.11491790828948,2.444051486784301,2.372390710807266,0.1169310301512548,4.9061045013362925,2.7354045019381483,3.037541731654671e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3847805271871126,,
184,189,96.41735628629364,37.74834774069401,2.840124393814911,11.41268807530091,0.1039013995080158,4.93635078682763,2.7522735785757115,0.0022693597680969,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3915098815674557,,
186,189,97.49122802548789,41.95853724754394,2.039523445308862,2.797447057965927,0.0937588306622914,4.905963655807209,2.7353476245009247,1.1920928955078127e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.430382692856986,,
155,159,159.99619719740815,74.1911040948768,2.9243171703698567,23.89869726363873,0.2105095420269965,2.158482053653255,3.665279375364066,0.0550359700486877,adult,subadult,Grevy-Zebra,Grevy-Zebra,female,female,,,0.4637054217191023,,
187,189,103.43383637505757,46.73532842191848,1.4284821571420487,3.3558042099302847,1.1920928955078127e-09,4.905963767083448,2.735347669552542,1.1920928955078127e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4518379097189555,,
163,189,102.237234792288,43.95940453472309,3.566262784675408,3.6774096018003934,1.1920928955078127e-09,4.90596382150421,2.735347691510344,1.192092895507822e-09,adult,subadult,Steppenzebra,Steppenzebra,male,male,2.0,3.0,0.4299745060988196,,
144,149,212.1966639152912,57.4952268460594,4.978754532265741,12.627191361995422,0.2160556953024,6.091949810378926,11.253852142063382,0.0098142104111885,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.2709525483822472,,
189,191,94.20345727043808,39.61211746481083,4.935699190785295,2.74692332983272,0.0002251824846831,3.740909912790449,1.99093122650057,0.1160291313375914,subadult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.420495368350366,,
26,36,109.33131065416435,24.50975172699626,11.040264174592483,9.81783621433194,0.3624923090116643,15.790517234942651,6.932362608755188,0.0301035486799263,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2241787058103167,,
33,36,116.96393535366988,31.206508065563817,9.278854056105097,7.889844995358138,0.0838949367483126,16.007801412655038,7.029071634697058,0.0338413655390626,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.266804532279143,,
146,150,200.58420626643127,46.721623428406936,2.8172211773556644,10.019469170411494,0.6214664895811395,9.4066616751405,21.525394226935568,0.999997426390037,adult,subadult,Bergzebra,Bergzebra,female,female,2.0,1.0,0.2329277279505631,,
149,150,208.2691274723965,50.59483629774611,6.431020520996989,11.943638840690191,0.0315816330709992,9.963674723839612,22.84541502598771,0.999999981242288,subadult,subadult,Bergzebra,Bergzebra,male,male,,,0.2429300823976027,,
2,5,115.7679659170268,36.71433647776935,7.73044640856075,3.651109920398933,0.0851135115200503,9.425126275992014,4.435559492080433,0.0692147040796935,adult,subadult,Kudu,Kudu,male,male,,,0.3171372683880724,,
74,83,186.46149543998123,61.43490004510053,31.504194130031745,22.87277017024721,0.2210366989656503,8.848952840577173,3.014385952860955,0.1370985037145685,adult,subadult,Streifengnu,Streifengnu,female,female,12.0,99.0,0.3294776752708999,,
164,189,192.1362015963316,46.9189534717139,2.575633954323393,10.01363967584827,0.2617297220859175,87.97524494959227,128.67275884566408,0.9999998145980754,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.2441963205366588,,
79,83,186.0161693360237,45.79576700780273,92.79685918966092,110.73744200749756,0.994228721531194,10.509264694062768,3.736949193899535,0.2134291321149583,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.2461923991407233,,
23,38,119.69958509924255,38.14364182968784,8.743142079144212,6.728932888271372,0.1060076878401553,20.29438433311465,5.535255462950107,0.1180174227181178,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3186614372811991,,
24,38,126.302431839632,40.02229073147271,11.52170172330506,8.293634438312083,0.270000431542059,20.10573959235491,5.493330425303886,0.1155022251882398,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.3168766440086409,,
170,190,122.44557056180314,37.4534291638373,4.354005765973991,6.624071093453374,0.0142894644348861,4.373419256244461,3.693310050735005,0.2774048104789672,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3058781872794089,,
134,142,180.42298259407883,58.42371460956556,4.58567017986658,3.838666304176724,2.2065607154860715e-08,14.014392506281927,3.954111732296914,0.1657169994650434,adult,subadult,Okapi,Okapi,male,male,,,0.3238152577324865,,
146,149,216.3681588176541,47.9983250103757,2.904403814140942,10.81159563211513,0.6876021916257712,6.865344268412001,12.831112203061815,0.0588198099396083,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.2218363611016658,,
147,149,203.6219532715918,54.7758376176077,4.878467581704287,12.916376552869044,0.0637990291515342,6.010511361789485,11.087818856219137,0.0043392004557214,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.2690075246677723,,
177,189,99.3484284143572,33.73268140428748,10.447490442230407,12.78046361230437,0.6477965178479816,5.611182600343806,3.1384045562843204,0.0507803949363682,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3395391546970123,,
166,189,196.2064580428812,41.39282764004534,3.584283604406379,5.970621450304835,0.1413359391004831,189.3150243992796,273.80721955116803,0.9999979635587496,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2109656738770488,,
174,189,118.55255512709452,35.97643414757694,5.225303903222541,7.559544642063853,1.1920929057010734e-09,7.138416065572031,4.214047685897179,0.1659445939795171,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3034640131459699,,
181,189,193.2024788797765,34.19003180662717,102.11925704485296,586.6945668242316,0.7094834976589905,67.57740423715043,96.50221789098426,0.999688362108465,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.1769647677652339,,
170,189,113.68387327028002,38.47120105021044,4.187036428589966,6.348228420696574,1.1970364072384807e-09,6.411084087742961,3.665610221254249,0.1098281974051178,adult,subadult,Steppenzebra,Steppenzebra,female,female,2.0,2.0,0.3384050872259279,,
180,191,157.72812904572814,10.85117034750648,6.107607757354015,15.380558485882906,0.9354053740601828,58.847365053299846,50.6363989421957,0.8501694135157889,adult,subadult,Steppenzebra,Steppenzebra,female,female,6.0,1.0,0.0687966719262899,,
20,36,143.6646730784932,61.49853928000061,9.06933118540348,5.334688659852812,1.965953295880558e-08,17.81626363079386,7.904989006167114,0.072793784944743,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.4280700186217667,,
145,148,183.15389796538585,49.73914299621046,2.453729821374514,5.910252889567237,0.4628286968866733,3.460591427025214,6.366219075574402,1.219287619562299e-09,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.2715702125302877,,
169,189,109.17336759442108,48.96868337862722,4.194274676777941,8.333569881684461,0.0278938771011987,5.17994724828985,2.8954631340326533,0.0211141730251694,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4485405594571912,,
179,190,104.27928343192318,39.31496786836279,7.135388554335036,19.8013390574769,0.6726095425553891,3.579015563799852,2.6760961335115496,0.1204637636512502,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3770160915425627,,
4,5,91.00931368495328,36.21420177207939,3.952099333062591,2.880494550228065,0.0040827720725514,7.660938721401951,3.592911143285894,1.1920928955078127e-09,adult,subadult,Kudu,Kudu,female,female,8.0,99.0,0.3979175350936279,,
156,159,160.35673976826138,83.83436287246265,2.898287338605022,10.692615397059363,0.0036196698731947,2.1072717694786696,3.527866084215404,0.0357073841608997,adult,subadult,Grevy-Zebra,Grevy-Zebra,female,female,,,0.5227991227161103,,
78,83,173.18284002057794,50.317145390653,128.16824768941922,134.0233132677796,0.9999610246531796,8.99989066248285,3.0606894243911507,0.1430978338954077,adult,subadult,Streifengnu,Streifengnu,female,female,,,0.2905434821641348,,
148,150,185.06021603104583,49.87501554829064,3.4605913483282165,6.366218839605373,1.2064793981451118e-09,19.18777395220029,39.490980394871166,0.914018864377605,subadult,subadult,Bergzebra,Bergzebra,male,male,,,0.2695069562651087,,
161,191,81.03135107447203,46.85059841530064,1.5948799038494568,8.463190286816063,0.0358566187240245,3.277281969816287,1.6533869579052174,1.192092895507833e-09,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.5781786653445097,,
180,190,85.0700826753408,42.0091105671992,2.1836177839280886,1.996398657091268,0.0207113986862828,2.981203935318457,2.12243071807156,7.572869964174106e-05,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4938176765093982,,
171,190,194.82253057638,49.95715665192182,7.774162549755227,3.958687314822628,1.273947797505346e-09,8.92353890240071,17.075523874310772,0.9963574777796256,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2564239182404838,,
163,190,105.8045517876644,47.32329114186427,3.5662687877937778,3.677414885442136,1.1920928955078127e-09,3.3770970100395274,2.485196494244688,0.0816286522960746,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.4472708436668754,,
147,150,189.5033822036615,50.03727962408096,4.635941026937701,12.155304268066589,0.0429615754495304,16.18868579029996,34.11079235600419,0.9387674327606358,adult,subadult,Bergzebra,Bergzebra,female,female,2.0,3.0,0.2640442563199495,,
161,190,88.72015377894382,44.63552640138435,1.7193021276017049,9.91789474186332,0.0946547007261414,2.9813916190748064,2.122496937648197,1.1920928955080824e-09,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.5031047005689231,,
145,149,217.99163687980027,42.944196208766,3.3090912198177467,10.983617200140143,0.7884465766706944,7.314577294403782,13.752746116921871,0.0858804928064656,adult,subadult,Bergzebra,Bergzebra,female,female,,,0.1969992831993149,,
70,83,167.61295109374194,77.51512676306767,13.284018144600498,3.8541139131992543,0.3689155965734814,6.233042882190587,2.0526459285216774,1.373856773441647e-05,adult,subadult,Streifengnu,Streifengnu,male,male,,,0.4624650199000154,,
172,190,117.66686096099583,46.137292141327606,6.197518225402325,3.847949011917783,0.0128018772286175,3.905110500537212,3.0571322636802942,0.1842719683031229,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3921009854815552,,
154,159,176.82579987366083,69.52281758446289,11.007073660310636,69.02031578039602,0.5446406303101226,2.314044820305656,4.095421617603058,0.1112766569767224,adult,subadult,Grevy-Zebra,Grevy-Zebra,female,female,,,0.3931712319929321,,
173,190,138.41551301981903,40.72892285853205,3.276914735648977,4.616393525794959,0.0451290926128073,5.271125757673102,5.149366296771624,0.4179117538930808,adult,subadult,Steppenzebra,Steppenzebra,female,female,5.0,2.0,0.2942511425919454,,
182,191,83.6232956147409,47.93573791467757,3.2685553401402663,3.588713453920402,0.1324166214476475,3.277281974896004,1.6533869605148743,1.1920928955078127e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,6.0,1.0,0.5732342592131418,,
26,38,143.91505977242386,32.6138794657268,57.103985930977856,70.16775099464942,0.731463457353318,26.018769788156487,7.0896219337499256,0.209487711906938,adult,subadult,Elenantilope,Elenantilope,female,female,,,0.2266189481302364,,
175,191,82.42026547782373,61.61731823804397,17.56715415415968,999.999563203506,0.4961554737237313,3.277281970637924,1.653386958688775,1.192092897964204e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,6.0,3.0,0.7475991235993159,,
152,159,173.57309807445378,59.626406443609376,1.977210053443944,4.1955898129100575,0.2953151131608989,2.366354103348418,4.251286825899471,0.1327972884315383,adult,subadult,Grevy-Zebra,Grevy-Zebra,male,male,,,0.3435233172944391,,
167,189,184.91777021180607,38.359683998630295,4.484478150710813,19.800298979164463,0.3755152245087323,86.5957983603551,121.97129786540866,0.9989070318958576,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2074418480965504,,
184,190,94.83027174761251,43.76314432744269,2.675793275567979,10.402639539924737,0.0722396858268146,3.088147690870006,2.214614452990648,0.0226753451498902,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4614891797834006,,
171,189,194.73634702613293,46.010753728320594,7.777078249307647,3.959436298729024,1.1920928955078127e-09,173.322396369288,252.4428131416417,0.9999438404721344,adult,subadult,Steppenzebra,Steppenzebra,female,female,2.0,1.0,0.2362720387383363,,
179,191,96.61901872687363,40.673092406515806,5.147024021259298,12.482002929164786,0.5891720284155039,3.764671056640773,1.989185871135846,0.1220073238059281,adult,subadult,Steppenzebra,Steppenzebra,female,female,6.0,3.0,0.420963625406837,,
157,159,157.73836845914948,89.24511277180554,1.750954888107562,6.745972797358446,0.2419278194519564,2.0661678184847143,3.4196970526145978,0.0207090861908444,adult,subadult,Grevy-Zebra,Grevy-Zebra,female,female,,,0.5657793575753759,,
173,188,128.84102554795967,43.61105520991665,3.0196519258844563,4.151618080784438,1.1920928955157148e-09,4.046149772092536,4.964502155088734,0.0549676065244513,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3384873337078717,,
184,191,88.22235873592055,45.73941001264909,2.476340369192203,9.227948030972682,0.0327219912767552,3.4114771623707,1.728992551057862,0.0265106368859293,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.5184559863057239,,
183,190,96.159548396653,49.85871871655804,2.1232241482394114,9.045104635796967,0.0386509650376428,2.981390159878252,2.122496864385244,2.165181409742849e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.5184999258824874,,
183,191,88.30396641187907,53.56269498046129,1.9852804435195488,8.122327593480962,1.194975187930847e-09,3.277315384523388,1.653410072061101,1.4880331044628116e-08,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.6065717901122024,,
174,188,125.01073773341456,33.663980657063334,5.389151084057265,7.837318832756257,0.0124384413225146,4.356952900248742,5.422156098526156,0.0914425765938657,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2692887128532253,,
186,191,86.27557274826339,53.18083890793447,1.843870500922378,2.369949786701409,1.1920928955078127e-09,3.277281918008511,1.6533869304563198,1.192092895725336e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.6164066747271166,,
161,188,111.46491943497288,38.14028770366138,2.266682706578017,17.18958834193878,0.3060771898905634,3.5960075673357075,4.30577951831076,7.63267231525656e-08,adult,subadult,Steppenzebra,Steppenzebra,male,male,12.0,2.0,0.3421730163803859,,
176,188,122.06649019494888,39.01216802436065,3.057316113100894,6.536450450386679,0.1731999900096076,3.92135598772475,4.779159913973217,0.040784245669023,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3195976878015861,,
22,36,133.81836524844914,49.28039136156514,17.185943512964165,7.512486874359177,1.1920928955078127e-09,18.31388586939605,8.121430388387022,0.0798000266578874,adult,subadult,Elenantilope,Elenantilope,male,male,,,0.3682632893479937,,
186,190,92.50126635452608,50.96109718246346,1.8875814436911853,2.462355725086357,0.0209942393277002,2.98145576264708,2.1225754563290464,1.0443266494899667e-08,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.5509232380359724,,
179,188,115.34333971338422,38.492289161434,10.813078292254865,36.08159166179246,0.7728011271854962,3.674777011069706,4.419569446454234,0.0101698208300585,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3337192182668128,,
174,191,132.72402745968793,28.18430773915174,6.306245610484338,9.405880343972152,0.0793316126845761,8.20467021289628,7.409810578035273,0.6108852644224838,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2123527162232333,,
182,188,115.82986392937042,37.87694694385001,7.67323969044092,10.133885267276206,0.3915370941085098,3.7250579558042873,4.492220011477811,0.0165375390761195,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3270050197671494,,
173,191,146.96986589449742,38.20120039275166,3.58816540385623,5.191239772652308,0.0973487550400552,13.303042979803166,12.43071687947571,0.7315240706981292,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2599253946395682,,
177,191,97.4390572755876,40.65365377249695,10.589343259649365,13.122143182304098,0.6436927184706637,3.766897573219033,1.9888383861050307,0.1110136702045816,adult,subadult,Steppenzebra,Steppenzebra,female,female,6.0,1.0,0.4172213372048123,,
173,189,123.08099906829506,45.26633540401786,3.019651925660538,4.151618080279124,1.192092895507985e-09,6.75015167610034,3.938341156665889,0.1389625674843271,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3677767953354077,,
178,189,183.86556512647044,38.9562424856648,16.91886194734413,12.03667993471852,0.4250526014774308,137.73891609131272,192.98795514960025,0.9940788386857804,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2118735090981776,,
188,190,113.25980719785603,38.73769375639225,3.595748818405559,4.305542690418747,1.4031846146712878e-08,3.9424271649332887,3.091857844271154,0.1922037175023845,subadult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3420250723958987,,
165,189,193.9758770582794,39.48550561746952,4.768962374803274,18.642202357818988,0.5340191058059548,84.61472131374904,122.22538030719232,1.0,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2035588456476278,,
187,190,107.59861423983966,51.21092498091438,1.428482148476011,3.3558041749565324,1.199718007720536e-09,3.363085937275081,2.4750834661875625,0.0791651427777883,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4759440941011016,,
165,188,124.68977761388736,46.076399846683486,2.170788046902074,4.71158664399876,0.1284564506648326,3.746096055758857,4.524142110995367,0.0189900104934521,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.369528286347282,,
166,191,190.2330058171273,47.32511824166296,3.311163220404747,5.366186397544953,0.0968796248812982,12.512124806125431,13.530412873339028,0.9999999764673596,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2487744859961737,,
175,188,117.74487603306495,48.76100173426595,17.519687414143014,999.9726651628408,0.5032140494679657,3.5954841631545653,4.305357584904036,6.581976328267497e-09,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.4141241927213287,,
151,159,175.77912936711425,39.361972027072646,11.848868787601653,13.988607885683406,0.0431854369654131,2.603512850222017,5.010477253117795,0.2254902171331254,adult,subadult,Grevy-Zebra,Grevy-Zebra,male,male,,,0.2239285867940856,,
164,191,170.95980027732492,61.96572054241825,1.9699169335581137,6.49525875111414,0.0924215221886011,26.43835691160952,30.86878085347103,0.9473871150677026,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.362457843550938,,
164,190,180.1296610434715,61.57766832604796,2.111177768096628,7.264566112784849,0.1354817989416924,74.03341529206178,121.58400188420516,0.9113751856958838,adult,subadult,Steppenzebra,Steppenzebra,male,male,,,0.341851908060756,,
168,191,171.15846923668337,57.65610783162155,2.17339337949992,3.983929743791195,0.0872430689660829,23.329005838861484,26.196775906650352,0.9323907550119388,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3368580479175286,,
177,188,115.76182807339076,37.79271718978505,11.444899914891424,15.690874228139458,0.7867468805258234,3.725136507635275,4.4926459932450085,0.0166685528631201,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3264695955373579,,
183,188,115.19653452307324,40.33593933642759,2.585100765315312,12.440827847098276,0.1707916297542274,3.595802588319116,4.305670549754618,1.4114369026901956e-05,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3501488955672405,,
170,188,121.8216625547315,37.3726007467499,4.334871892985414,6.592500037757411,0.0126817522554227,3.994151533830831,4.885359752309345,0.0495888293793132,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3067812404050823,,
170,191,129.21016810107264,34.350652842573155,4.906430282786775,7.530486596913465,0.0579282152573478,6.676911205959355,5.751564858006676,0.5433093706718443,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.265851003426471,,
178,188,126.8230531018372,45.00577257473928,9.34472223147084,5.931282806195768,0.1267170408097423,3.887961989982257,4.731671351695297,0.0362904465374084,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3548705970562012,,
186,188,115.2950361318178,41.49592985923069,2.3455042673004427,3.543094039201195,0.2135403674560844,3.595539987692576,4.3054138700033135,5.880677143818222e-08,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3599108101391984,,
171,191,188.20401175661345,48.60525642540316,7.774138329217778,3.958719733782791,2.011690774752963e-09,13.2645658022067,14.396506962848989,0.9947347570884156,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.2582583440796138,,
169,188,124.12844027320322,43.32700883094213,4.973216133432433,10.288405426213108,0.1029315294713562,3.823600754859137,4.63682192395865,0.028646968248244,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.3490498127228586,,
182,190,95.9940031857241,43.93510806509704,4.546598228790675,5.437159244444927,0.2368975431246723,3.120379516958085,2.2431723857721746,0.0294079773545643,adult,subadult,Steppenzebra,Steppenzebra,female,female,,,0.457685965862823,,
96,97,143.23245552083944,59.1386126888281,14.20700361921198,1.616057628140951,0.1077717438467505,5.561262477303807,1.967700173819432,0.1358220031572657,adult,adult,Säbelantilope,Säbelantilope,male,male,,,0.412885560565034,,
120,129,126.15128934630056,55.01655337775844,14.94166561452831,3.452716669103427,0.1231081682265299,15.029367413447984,3.514510681661519,0.1458696597897468,adult,adult,Wasserbock,Wasserbock,female,female,,,0.43611566447594,,
114,118,120.70973437752242,53.64938176911784,7.032668131925759,1.7768660128144664,0.0899232182684219,6.64977890843644,2.1314284976821294,0.13474403462106,adult,adult,Wasserbock,Wasserbock,male,male,16.0,1.0,0.4444495056324801,,
112,118,104.74274108775332,67.9496160197393,5.295927424616666,1.8780695834952423,6.894535212520638e-07,5.1007608128296615,1.6512606508848948,0.0194854079073152,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6487286404201624,,
106,109,112.21795913201235,66.23297127589785,19.569805696282035,2.2515565786433585,0.0897310799864533,23.415580431391405,3.14601546366196,0.0822498932219573,adult,adult,Addax,Addax,female,female,,,0.5902172146793535,,
114,129,127.41127480782802,57.05756918799244,7.240723939999495,1.8350242227685003,0.1072034621794326,14.77130050651493,3.4622050545840635,0.1439159727202926,adult,adult,Wasserbock,Wasserbock,male,male,,,0.4478219786596694,,
113,118,117.48650046873632,73.502021000217,31.528798900549813,2.33831023349963,0.1291597550114029,5.600103327583539,1.8000498528556903,0.0563085780935999,adult,adult,Wasserbock,Wasserbock,male,male,16.0,1.0,0.6256209922583932,,
117,118,120.7819897392799,34.45274866314448,12.902445471321457,2.8153674044625365,1.340328459741874e-09,7.815138026443882,2.613287659633564,0.2598299331254902,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2852474010199221,,
102,103,118.92874903029522,34.79010729259564,20.86673808284392,5.234935543624571,0.1310464958092671,29.736952715230327,5.0802967569549535,0.0718925961682439,adult,adult,Oryx-Arab,Oryx-Arab,female,female,2.0,1.0,0.2925289938409544,,
112,120,101.6896072669676,62.45731286528365,5.397597176486952,1.9141502129492944,0.0088552423748911,11.931611340156362,2.765166115569826,0.0308073692501092,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6141956345776153,,
119,128,116.81524585378334,66.48641068436444,8.055889454397262,1.7458313599138495,1.1991410145770391e-09,14.970972204376766,3.226431662194781,0.0312871344887003,adult,adult,Wasserbock,Wasserbock,female,female,,,0.5691586761507562,,
113,129,124.52042368508928,75.78895241753852,30.613194930759303,2.2810383832844567,0.1219753619475006,13.61293603497882,3.1820294054645526,0.1039461423978301,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6086467599018769,,
118,126,111.34469535817628,38.96136309920677,7.540437712555679,2.419482758000889,0.2040359588261635,5.790027449189385,2.3203585349843285,0.0066477161432113,adult,adult,Wasserbock,Wasserbock,female,female,,,0.349916652732085,,
97,98,147.5089403845159,57.172002656061096,5.518612959867396,1.9683119960462645,0.1428036568354048,7.235562467257746,3.661872380947025,0.1687048639317014,adult,adult,Säbelantilope,Säbelantilope,male,male,4.0,99.0,0.3875833051680064,,
112,128,96.81859539483423,73.56546106336212,5.296108404228533,1.8781283709542889,1.1920928955295982e-09,13.880341697897787,3.000090869101783,1.1931877924831223e-09,adult,adult,Wasserbock,Wasserbock,male,male,,,0.7598278074925183,,
113,120,111.10038505939733,69.65293010594571,32.96165997100792,2.4297932582594863,0.1416734022928756,12.415024134047128,2.873565852417678,0.046006301931137,adult,adult,Wasserbock,Wasserbock,male,male,16.0,1.0,0.6269368919712325,,
87,89,149.39677215679237,46.31297784436488,29.32431304818195,3.3621829888512447,0.0322042997746205,26.9725172202912,3.745170223674168,0.1091352031872028,adult,adult,Pferdeantilope,Pferdeantilope,female,female,5.0,2.0,0.309999855925664,,
120,127,113.4415811876268,47.34041484717998,14.422257210530232,3.3224858708229283,0.1074600061666954,21.964759346725582,3.8654282628587966,0.0563078706898183,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4173109573365454,,
118,120,121.31986859990396,50.06380900985999,6.926887989932333,2.2243437504510526,0.1555383839602306,14.862377450095678,3.431722506992815,0.1213657044183932,adult,adult,Wasserbock,Wasserbock,female,female,16.0,2.0,0.4126596046271981,,
72,80,111.60578667209086,53.563052363391584,8.621347873720316,2.914715708279154,0.1056473848476088,17.693523166760297,4.326126592994854,0.0652779467061093,adult,adult,Streifengnu,Streifengnu,male,male,,,0.4799307810155514,,
114,128,105.9943906397835,67.4352088106351,5.790776700720504,1.4715420320701178,1.1920929426508972e-09,14.290960919373424,3.0842112624151143,0.0117750649541858,adult,adult,Wasserbock,Wasserbock,male,male,,,0.6362148827272398,,
117,120,119.49452439349464,34.118009848110326,12.923415045494428,2.820841533952818,2.5073237134672814e-08,16.457143060219583,3.842070828791989,0.1876559451426153,adult,adult,Wasserbock,Wasserbock,male,male,,,0.2855194413407593,,
118,128,110.58494528299748,69.11510984986653,5.346697615999182,1.724529913883163,0.038074200271615,14.369264159880036,3.1006996952997024,0.0140762276607546,adult,adult,Wasserbock,Wasserbock,female,female,,,0.624995650836507,,
126,128,107.98946244837929,43.415804645445455,5.6925374751499564,2.279638897488088,1.1957283643401163e-09,18.79813005337878,4.044783350281668,0.1332159504666129,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4020374179212061,,
107,109,105.72641309546071,51.95990129453644,13.687484151197893,2.688376359980253,2.847278906952132e-06,27.080902855270004,3.598231298076784,0.1287929272554804,adult,adult,Addax,Addax,female,female,,,0.4914562007094828,,
126,129,113.50256767256522,43.46660673923083,5.692540612126746,2.279640014973704,1.1920928955078127e-09,16.07541960343069,3.757218601378167,0.1779585917301071,adult,adult,Wasserbock,Wasserbock,female,female,,,0.382957034634003,,
118,125,114.2392378729808,47.77549536001215,6.825500644969154,2.178441934289448,0.1460850947320213,9.42402972943595,3.5514706678224472,0.1145561449458427,adult,adult,Wasserbock,Wasserbock,female,female,,,0.4182056555133211,,
